op name, kernel name, exec duration (ms), global size, local size, output size
ffn_inp-11,kernel_add,0.025088,128x1x1,64x1x1,4096x2x1x1
ffn_norm-11,kernel_rms_norm_mul,0.006144,2048x1x1,1024x1x1,4096x2x1x1
ffn_gate-11,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_gate-11,kernel_mul_mat_Ab_Bi_8x4,0.861952,1x3584x1,1x128x1,14336x2x1x1
ffn_up-11,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_up-11,kernel_mul_mat_Ab_Bi_8x4,0.875008,1x3584x1,1x128x1,14336x2x1x1
ffn_swiglu-11,kernel_swiglu,0.012800,1024x1x1,512x1x1,14336x2x1x1
ffn_out-11,kernel_transpose_32_16,0.034048,3584x2x0,1x16x0,4096x2x1x1
ffn_out-11,kernel_mul_mat_Ab_Bi_8x4,2.414080,1x1024x1,1x128x1,4096x2x1x1
l_out-11,kernel_add,0.025088,128x1x1,64x1x1,4096x2x1x1
attn_norm-12,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
Qcur-12,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
Qcur-12,kernel_mul_mat_Ab_Bi_8x4,0.694016,1x1024x1,1x128x1,4096x2x1x1
Qcur-12,kernel_rope_norm_f32,0.003072,2048x2x1,64x1x1,128x32x2x1
Vcur-12,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Vcur-12,kernel_mul_mat_Ab_Bi_8x4,0.665856,1x256x1,1x128x1,1024x2x1x1
Kcur-12,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Kcur-12,kernel_mul_mat_Ab_Bi_8x4,0.667904,1x256x1,1x128x1,1024x2x1x1
Kcur-12,kernel_rope_norm_f32,0.003072,512x2x1,64x1x1,128x8x2x1
cache_k_l12 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
cache_v_l12 (view),kernel_set_rows_q4_0_head_i64,0.021760,8x8x1,8x8x1,1024x4096x1x1
__fattn__-12,flash_attn_f32_q4_0_head,0.190208,64x64x0,64x1x0,128x32x2x1
attn_out-12,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
attn_out-12,kernel_mul_mat_Ab_Bi_8x4,0.692224,1x1024x1,1x128x1,4096x2x1x1
ffn_inp-12,kernel_add,0.025088,128x1x1,64x1x1,4096x2x1x1
ffn_norm-12,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
ffn_gate-12,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_gate-12,kernel_mul_mat_Ab_Bi_8x4,0.866048,1x3584x1,1x128x1,14336x2x1x1
ffn_up-12,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_up-12,kernel_mul_mat_Ab_Bi_8x4,0.847872,1x3584x1,1x128x1,14336x2x1x1
ffn_swiglu-12,kernel_swiglu,0.013056,1024x1x1,512x1x1,14336x2x1x1
ffn_out-12,kernel_transpose_32_16,0.033024,3584x2x0,1x16x0,4096x2x1x1
ffn_out-12,kernel_mul_mat_Ab_Bi_8x4,2.417920,1x1024x1,1x128x1,4096x2x1x1
l_out-12,kernel_add,0.024832,128x1x1,64x1x1,4096x2x1x1
attn_norm-13,kernel_rms_norm_mul,0.006144,2048x1x1,1024x1x1,4096x2x1x1
Qcur-13,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
Qcur-13,kernel_mul_mat_Ab_Bi_8x4,0.694016,1x1024x1,1x128x1,4096x2x1x1
Qcur-13,kernel_rope_norm_f32,0.002816,2048x2x1,64x1x1,128x32x2x1
Vcur-13,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Vcur-13,kernel_mul_mat_Ab_Bi_8x4,0.665088,1x256x1,1x128x1,1024x2x1x1
Kcur-13,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Kcur-13,kernel_mul_mat_Ab_Bi_8x4,0.670976,1x256x1,1x128x1,1024x2x1x1
Kcur-13,kernel_rope_norm_f32,0.002048,512x2x1,64x1x1,128x8x2x1
cache_k_l13 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
cache_v_l13 (view),kernel_set_rows_q4_0_head_i64,0.022784,8x8x1,8x8x1,1024x4096x1x1
__fattn__-13,flash_attn_f32_q4_0_head,0.189184,64x64x0,64x1x0,128x32x2x1
attn_out-13,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
attn_out-13,kernel_mul_mat_Ab_Bi_8x4,0.693760,1x1024x1,1x128x1,4096x2x1x1
ffn_inp-13,kernel_add,0.024064,128x1x1,64x1x1,4096x2x1x1
ffn_norm-13,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
ffn_gate-13,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_gate-13,kernel_mul_mat_Ab_Bi_8x4,0.847104,1x3584x1,1x128x1,14336x2x1x1
ffn_up-13,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_up-13,kernel_mul_mat_Ab_Bi_8x4,0.842240,1x3584x1,1x128x1,14336x2x1x1
ffn_swiglu-13,kernel_swiglu,0.011776,1024x1x1,512x1x1,14336x2x1x1
ffn_out-13,kernel_transpose_32_16,0.033024,3584x2x0,1x16x0,4096x2x1x1
ffn_out-13,kernel_mul_mat_Ab_Bi_8x4,2.419968,1x1024x1,1x128x1,4096x2x1x1
l_out-13,kernel_add,0.024832,128x1x1,64x1x1,4096x2x1x1
attn_norm-14,kernel_rms_norm_mul,0.006144,2048x1x1,1024x1x1,4096x2x1x1
Qcur-14,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
Qcur-14,kernel_mul_mat_Ab_Bi_8x4,0.692992,1x1024x1,1x128x1,4096x2x1x1
Qcur-14,kernel_rope_norm_f32,0.002816,2048x2x1,64x1x1,128x32x2x1
Vcur-14,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Vcur-14,kernel_mul_mat_Ab_Bi_8x4,0.665088,1x256x1,1x128x1,1024x2x1x1
Kcur-14,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Kcur-14,kernel_mul_mat_Ab_Bi_8x4,0.667136,1x256x1,1x128x1,1024x2x1x1
Kcur-14,kernel_rope_norm_f32,0.002048,512x2x1,64x1x1,128x8x2x1
cache_k_l14 (view),kernel_set_rows_q4_0_head_i64,0.022784,8x8x1,8x8x1,1024x4096x1x1
cache_v_l14 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
__fattn__-14,flash_attn_f32_q4_0_head,0.188160,64x64x0,64x1x0,128x32x2x1
attn_out-14,kernel_transpose_32_16,0.010752,1024x2x0,1x16x0,4096x2x1x1
attn_out-14,kernel_mul_mat_Ab_Bi_8x4,0.694016,1x1024x1,1x128x1,4096x2x1x1
ffn_inp-14,kernel_add,0.025088,128x1x1,64x1x1,4096x2x1x1
ffn_norm-14,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
ffn_gate-14,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_gate-14,kernel_mul_mat_Ab_Bi_8x4,0.846848,1x3584x1,1x128x1,14336x2x1x1
ffn_up-14,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_up-14,kernel_mul_mat_Ab_Bi_8x4,0.845056,1x3584x1,1x128x1,14336x2x1x1
ffn_swiglu-14,kernel_swiglu,0.013056,1024x1x1,512x1x1,14336x2x1x1
ffn_out-14,kernel_transpose_32_16,0.033024,3584x2x0,1x16x0,4096x2x1x1
ffn_out-14,kernel_mul_mat_Ab_Bi_8x4,2.420992,1x1024x1,1x128x1,4096x2x1x1
l_out-14,kernel_add,0.025088,128x1x1,64x1x1,4096x2x1x1
attn_norm-15,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
Qcur-15,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
Qcur-15,kernel_mul_mat_Ab_Bi_8x4,0.692992,1x1024x1,1x128x1,4096x2x1x1
Qcur-15,kernel_rope_norm_f32,0.003072,2048x2x1,64x1x1,128x32x2x1
Vcur-15,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Vcur-15,kernel_mul_mat_Ab_Bi_8x4,0.667904,1x256x1,1x128x1,1024x2x1x1
Kcur-15,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Kcur-15,kernel_mul_mat_Ab_Bi_8x4,0.666112,1x256x1,1x128x1,1024x2x1x1
Kcur-15,kernel_rope_norm_f32,0.002048,512x2x1,64x1x1,128x8x2x1
cache_k_l15 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
cache_v_l15 (view),kernel_set_rows_q4_0_head_i64,0.022784,8x8x1,8x8x1,1024x4096x1x1
__fattn__-15,flash_attn_f32_q4_0_head,0.189184,64x64x0,64x1x0,128x32x2x1
attn_out-15,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
attn_out-15,kernel_mul_mat_Ab_Bi_8x4,0.692992,1x1024x1,1x128x1,4096x2x1x1
ffn_inp-15,kernel_add,0.024064,128x1x1,64x1x1,4096x2x1x1
ffn_norm-15,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
ffn_gate-15,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_gate-15,kernel_mul_mat_Ab_Bi_8x4,0.836864,1x3584x1,1x128x1,14336x2x1x1
ffn_up-15,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_up-15,kernel_mul_mat_Ab_Bi_8x4,0.837120,1x3584x1,1x128x1,14336x2x1x1
ffn_swiglu-15,kernel_swiglu,0.013824,1024x1x1,512x1x1,14336x2x1x1
ffn_out-15,kernel_transpose_32_16,0.033024,3584x2x0,1x16x0,4096x2x1x1
ffn_out-15,kernel_mul_mat_Ab_Bi_8x4,2.407936,1x1024x1,1x128x1,4096x2x1x1
l_out-15,kernel_add,0.025088,128x1x1,64x1x1,4096x2x1x1
attn_norm-16,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
Qcur-16,kernel_transpose_32_16,0.009984,1024x2x0,1x16x0,4096x2x1x1
Qcur-16,kernel_mul_mat_Ab_Bi_8x4,0.690944,1x1024x1,1x128x1,4096x2x1x1
Qcur-16,kernel_rope_norm_f32,0.003072,2048x2x1,64x1x1,128x32x2x1
Vcur-16,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Vcur-16,kernel_mul_mat_Ab_Bi_8x4,0.664832,1x256x1,1x128x1,1024x2x1x1
Kcur-16,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Kcur-16,kernel_mul_mat_Ab_Bi_8x4,0.665088,1x256x1,1x128x1,1024x2x1x1
Kcur-16,kernel_rope_norm_f32,0.002048,512x2x1,64x1x1,128x8x2x1
cache_k_l16 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
cache_v_l16 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
__fattn__-16,flash_attn_f32_q4_0_head,0.186880,64x64x0,64x1x0,128x32x2x1
attn_out-16,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
attn_out-16,kernel_mul_mat_Ab_Bi_8x4,0.690944,1x1024x1,1x128x1,4096x2x1x1
ffn_inp-16,kernel_add,0.024064,128x1x1,64x1x1,4096x2x1x1
ffn_norm-16,kernel_rms_norm_mul,0.006144,2048x1x1,1024x1x1,4096x2x1x1
ffn_gate-16,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_gate-16,kernel_mul_mat_Ab_Bi_8x4,0.841984,1x3584x1,1x128x1,14336x2x1x1
ffn_up-16,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_up-16,kernel_mul_mat_Ab_Bi_8x4,0.839936,1x3584x1,1x128x1,14336x2x1x1
ffn_swiglu-16,kernel_swiglu,0.013056,1024x1x1,512x1x1,14336x2x1x1
ffn_out-16,kernel_transpose_32_16,0.033024,3584x2x0,1x16x0,4096x2x1x1
ffn_out-16,kernel_mul_mat_Ab_Bi_8x4,2.455040,1x1024x1,1x128x1,4096x2x1x1
l_out-16,kernel_add,0.025088,128x1x1,64x1x1,4096x2x1x1
attn_norm-17,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
Qcur-17,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
Qcur-17,kernel_mul_mat_Ab_Bi_8x4,0.689920,1x1024x1,1x128x1,4096x2x1x1
Qcur-17,kernel_rope_norm_f32,0.003072,2048x2x1,64x1x1,128x32x2x1
Vcur-17,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Vcur-17,kernel_mul_mat_Ab_Bi_8x4,0.663808,1x256x1,1x128x1,1024x2x1x1
Kcur-17,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Kcur-17,kernel_mul_mat_Ab_Bi_8x4,0.667904,1x256x1,1x128x1,1024x2x1x1
Kcur-17,kernel_rope_norm_f32,0.002048,512x2x1,64x1x1,128x8x2x1
cache_k_l17 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
cache_v_l17 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
__fattn__-17,flash_attn_f32_q4_0_head,0.187904,64x64x0,64x1x0,128x32x2x1
attn_out-17,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
attn_out-17,kernel_mul_mat_Ab_Bi_8x4,0.696064,1x1024x1,1x128x1,4096x2x1x1
ffn_inp-17,kernel_add,0.024832,128x1x1,64x1x1,4096x2x1x1
ffn_norm-17,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
ffn_gate-17,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_gate-17,kernel_mul_mat_Ab_Bi_8x4,0.845056,1x3584x1,1x128x1,14336x2x1x1
ffn_up-17,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_up-17,kernel_mul_mat_Ab_Bi_8x4,0.861952,1x3584x1,1x128x1,14336x2x1x1
ffn_swiglu-17,kernel_swiglu,0.013056,1024x1x1,512x1x1,14336x2x1x1
ffn_out-17,kernel_transpose_32_16,0.033024,3584x2x0,1x16x0,4096x2x1x1
ffn_out-17,kernel_mul_mat_Ab_Bi_8x4,2.422784,1x1024x1,1x128x1,4096x2x1x1
l_out-17,kernel_add,0.025088,128x1x1,64x1x1,4096x2x1x1
attn_norm-18,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
Qcur-18,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
Qcur-18,kernel_mul_mat_Ab_Bi_8x4,0.696832,1x1024x1,1x128x1,4096x2x1x1
Qcur-18,kernel_rope_norm_f32,0.003072,2048x2x1,64x1x1,128x32x2x1
Vcur-18,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Vcur-18,kernel_mul_mat_Ab_Bi_8x4,0.667136,1x256x1,1x128x1,1024x2x1x1
Kcur-18,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Kcur-18,kernel_mul_mat_Ab_Bi_8x4,0.670976,1x256x1,1x128x1,1024x2x1x1
Kcur-18,kernel_rope_norm_f32,0.002048,512x2x1,64x1x1,128x8x2x1
cache_k_l18 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
cache_v_l18 (view),kernel_set_rows_q4_0_head_i64,0.022784,8x8x1,8x8x1,1024x4096x1x1
__fattn__-18,flash_attn_f32_q4_0_head,0.186112,64x64x0,64x1x0,128x32x2x1
attn_out-18,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
attn_out-18,kernel_mul_mat_Ab_Bi_8x4,0.692992,1x1024x1,1x128x1,4096x2x1x1
ffn_inp-18,kernel_add,0.024832,128x1x1,64x1x1,4096x2x1x1
ffn_norm-18,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
ffn_gate-18,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_gate-18,kernel_mul_mat_Ab_Bi_8x4,0.860928,1x3584x1,1x128x1,14336x2x1x1
ffn_up-18,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_up-18,kernel_mul_mat_Ab_Bi_8x4,0.857088,1x3584x1,1x128x1,14336x2x1x1
ffn_swiglu-18,kernel_swiglu,0.013056,1024x1x1,512x1x1,14336x2x1x1
ffn_out-18,kernel_transpose_32_16,0.033024,3584x2x0,1x16x0,4096x2x1x1
ffn_out-18,kernel_mul_mat_Ab_Bi_8x4,2.422016,1x1024x1,1x128x1,4096x2x1x1
l_out-18,kernel_add,0.025088,128x1x1,64x1x1,4096x2x1x1
attn_norm-19,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
Qcur-19,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
Qcur-19,kernel_mul_mat_Ab_Bi_8x4,0.694016,1x1024x1,1x128x1,4096x2x1x1
Qcur-19,kernel_rope_norm_f32,0.003072,2048x2x1,64x1x1,128x32x2x1
Vcur-19,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Vcur-19,kernel_mul_mat_Ab_Bi_8x4,0.667904,1x256x1,1x128x1,1024x2x1x1
Kcur-19,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Kcur-19,kernel_mul_mat_Ab_Bi_8x4,0.664064,1x256x1,1x128x1,1024x2x1x1
Kcur-19,kernel_rope_norm_f32,0.002048,512x2x1,64x1x1,128x8x2x1
cache_k_l19 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
cache_v_l19 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
__fattn__-19,flash_attn_f32_q4_0_head,0.186112,64x64x0,64x1x0,128x32x2x1
attn_out-19,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
attn_out-19,kernel_mul_mat_Ab_Bi_8x4,0.690944,1x1024x1,1x128x1,4096x2x1x1
ffn_inp-19,kernel_add,0.025088,128x1x1,64x1x1,4096x2x1x1
ffn_norm-19,kernel_rms_norm_mul,0.006144,2048x1x1,1024x1x1,4096x2x1x1
ffn_gate-19,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_gate-19,kernel_mul_mat_Ab_Bi_8x4,0.861952,1x3584x1,1x128x1,14336x2x1x1
ffn_up-19,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_up-19,kernel_mul_mat_Ab_Bi_8x4,0.851968,1x3584x1,1x128x1,14336x2x1x1
ffn_swiglu-19,kernel_swiglu,0.011776,1024x1x1,512x1x1,14336x2x1x1
ffn_out-19,kernel_transpose_32_16,0.033024,3584x2x0,1x16x0,4096x2x1x1
ffn_out-19,kernel_mul_mat_Ab_Bi_8x4,2.415104,1x1024x1,1x128x1,4096x2x1x1
l_out-19,kernel_add,0.025088,128x1x1,64x1x1,4096x2x1x1
attn_norm-20,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
Qcur-20,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
Qcur-20,kernel_mul_mat_Ab_Bi_8x4,0.694016,1x1024x1,1x128x1,4096x2x1x1
Qcur-20,kernel_rope_norm_f32,0.003072,2048x2x1,64x1x1,128x32x2x1
Vcur-20,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Vcur-20,kernel_mul_mat_Ab_Bi_8x4,0.667904,1x256x1,1x128x1,1024x2x1x1
Kcur-20,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Kcur-20,kernel_mul_mat_Ab_Bi_8x4,0.666112,1x256x1,1x128x1,1024x2x1x1
Kcur-20,kernel_rope_norm_f32,0.002048,512x2x1,64x1x1,128x8x2x1
cache_k_l20 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
cache_v_l20 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
__fattn__-20,flash_attn_f32_q4_0_head,0.188160,64x64x0,64x1x0,128x32x2x1
attn_out-20,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
attn_out-20,kernel_mul_mat_Ab_Bi_8x4,0.691200,1x1024x1,1x128x1,4096x2x1x1
ffn_inp-20,kernel_add,0.024832,128x1x1,64x1x1,4096x2x1x1
ffn_norm-20,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
ffn_gate-20,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_gate-20,kernel_mul_mat_Ab_Bi_8x4,0.851968,1x3584x1,1x128x1,14336x2x1x1
ffn_up-20,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_up-20,kernel_mul_mat_Ab_Bi_8x4,0.868096,1x3584x1,1x128x1,14336x2x1x1
ffn_swiglu-20,kernel_swiglu,0.012800,1024x1x1,512x1x1,14336x2x1x1
ffn_out-20,kernel_transpose_32_16,0.033024,3584x2x0,1x16x0,4096x2x1x1
ffn_out-20,kernel_mul_mat_Ab_Bi_8x4,2.418944,1x1024x1,1x128x1,4096x2x1x1
l_out-20,kernel_add,0.025088,128x1x1,64x1x1,4096x2x1x1
attn_norm-21,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
Qcur-21,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
Qcur-21,kernel_mul_mat_Ab_Bi_8x4,0.694016,1x1024x1,1x128x1,4096x2x1x1
Qcur-21,kernel_rope_norm_f32,0.003072,2048x2x1,64x1x1,128x32x2x1
Vcur-21,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Vcur-21,kernel_mul_mat_Ab_Bi_8x4,0.667136,1x256x1,1x128x1,1024x2x1x1
Kcur-21,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Kcur-21,kernel_mul_mat_Ab_Bi_8x4,0.669184,1x256x1,1x128x1,1024x2x1x1
Kcur-21,kernel_rope_norm_f32,0.001792,512x2x1,64x1x1,128x8x2x1
cache_k_l21 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
cache_v_l21 (view),kernel_set_rows_q4_0_head_i64,0.022016,8x8x1,8x8x1,1024x4096x1x1
__fattn__-21,flash_attn_f32_q4_0_head,0.186880,64x64x0,64x1x0,128x32x2x1
attn_out-21,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
attn_out-21,kernel_mul_mat_Ab_Bi_8x4,0.690944,1x1024x1,1x128x1,4096x2x1x1
ffn_inp-21,kernel_add,0.025088,128x1x1,64x1x1,4096x2x1x1
ffn_norm-21,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
ffn_gate-21,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_gate-21,kernel_mul_mat_Ab_Bi_8x4,0.864000,1x3584x1,1x128x1,14336x2x1x1
ffn_up-21,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_up-21,kernel_mul_mat_Ab_Bi_8x4,0.844032,1x3584x1,1x128x1,14336x2x1x1
ffn_swiglu-21,kernel_swiglu,0.011776,1024x1x1,512x1x1,14336x2x1x1
ffn_out-21,kernel_transpose_32_16,0.033024,3584x2x0,1x16x0,4096x2x1x1
ffn_out-21,kernel_mul_mat_Ab_Bi_8x4,2.422016,1x1024x1,1x128x1,4096x2x1x1
l_out-21,kernel_add,0.024832,128x1x1,64x1x1,4096x2x1x1
attn_norm-22,kernel_rms_norm_mul,0.006144,2048x1x1,1024x1x1,4096x2x1x1
Qcur-22,kernel_transpose_32_16,0.010752,1024x2x0,1x16x0,4096x2x1x1
Qcur-22,kernel_mul_mat_Ab_Bi_8x4,0.695040,1x1024x1,1x128x1,4096x2x1x1
Qcur-22,kernel_rope_norm_f32,0.003072,2048x2x1,64x1x1,128x32x2x1
Vcur-22,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Vcur-22,kernel_mul_mat_Ab_Bi_8x4,0.666880,1x256x1,1x128x1,1024x2x1x1
Kcur-22,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
Kcur-22,kernel_mul_mat_Ab_Bi_8x4,0.666880,1x256x1,1x128x1,1024x2x1x1
Kcur-22,kernel_rope_norm_f32,0.002048,512x2x1,64x1x1,128x8x2x1
cache_k_l22 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
cache_v_l22 (view),kernel_set_rows_q4_0_head_i64,0.023040,8x8x1,8x8x1,1024x4096x1x1
__fattn__-22,flash_attn_f32_q4_0_head,0.186112,64x64x0,64x1x0,128x32x2x1
attn_out-22,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
attn_out-22,kernel_mul_mat_Ab_Bi_8x4,0.692992,1x1024x1,1x128x1,4096x2x1x1
ffn_inp-22,kernel_add,0.025088,128x1x1,64x1x1,4096x2x1x1
ffn_norm-22,kernel_rms_norm_mul,0.006144,2048x1x1,1024x1x1,4096x2x1x1
ffn_gate-22,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_gate-22,kernel_mul_mat_Ab_Bi_8x4,0.843776,1x3584x1,1x128x1,14336x2x1x1
ffn_up-22,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,14336x2x1x1
ffn_up-22,kernel_mul_mat_Ab_Bi_8x4,0.843008,1x3584x1,1x128x1,14336x2x1x1
ffn_swiglu-22,kernel_swiglu,0.012032,1024x1x1,512x1x1,14336x2x1x1
ffn_out-22,kernel_transpose_32_16,0.033024,3584x2x0,1x16x0,4096x2x1x1
ffn_out-22,kernel_mul_mat_Ab_Bi_8x4,2.419968,1x1024x1,1x128x1,4096x2x1x1
l_out-22,kernel_add,0.025088,128x1x1,64x1x1,4096x2x1x1
attn_norm-23,kernel_rms_norm_mul,0.005888,2048x1x1,1024x1x1,4096x2x1x1
Qcur-23,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,4096x2x1x1
Qcur-23,kernel_mul_mat_Ab_Bi_8x4,0.694016,1x1024x1,1x128x1,4096x2x1x1
Qcur-23,kernel_rope_norm_f32,0.003072,2048x2x1,64x1x1,128x32x2x1
Vcur-23,kernel_transpose_32_16,0.011008,1024x2x0,1x16x0,1024x2x1x1
